#  TEXES order positions grabbed originally from the atmos plots
#  units are wavenumbers (cm-1) and edge-to-edge of each order for
#  on-blaze is shown
598.454	598.913
599.116	599.576
600.439	600.901
601.101	601.563
601.763	602.225
602.425	602.888
603.087	603.55
603.749	604.213
604.411	604.875
605.073	605.538
605.735	606.2
606.396	606.862
607.058	607.525
607.72	608.187
608.382	608.85
609.044	609.512
609.706	610.174
720.243	720.796
720.904	721.458
721.566	722.121
722.228	722.783
722.89	723.445
723.552	724.108
724.214	724.77
724.876	725.433
725.538	726.095
726.2	726.758
726.862	727.42
727.523	728.082
728.185	728.745
728.847	729.407
729.509	730.07
730.171	730.732
730.833	731.394
731.495	732.057
732.157	732.719
732.819	733.382
733.48	734.044
734.142	734.706
734.804	735.369
735.466	736.031
736.128	736.694
736.79	737.356
737.452	738.018
738.114	738.681
738.776	739.343
739.438	740.006
740.099	740.668
740.761	741.33
741.423	741.993
742.085	742.655
742.747	743.318
743.409	743.98
744.071	744.642
744.733	745.305
745.395	745.967
746.057	746.63
746.718	747.292
747.38	747.954
748.042	748.617
748.704	749.279
749.366	749.942
750.028	750.604
750.69	751.266
751.352	751.929
752.014	752.591
752.675	753.254
753.337	753.916
753.999	754.578
754.661	755.241
755.323	755.903
755.985	756.566
756.647	757.228
757.309	757.891
757.971	758.553
758.633	759.215
759.294	759.878
759.956	760.54
760.618	761.203
761.28	761.865
761.942	762.527
762.604	763.19
763.266	763.852
763.928	764.515
764.59	765.177
765.251	765.839
765.913	766.502
766.575	767.164
767.237	767.827
767.899	768.489
768.561	769.151
769.223	769.814
769.785	770.376
769.885	770.476
770.447	771.039
770.547	771.139
771.109	771.701
771.208	771.801
771.771	772.363
771.87	772.463
772.432	773.026
772.532	773.126
773.094	773.688
773.194	773.788
773.756	774.351
773.856	774.451
774.418	775.013
774.518	775.113
775.08	775.675
775.18	775.775
775.742	776.338
775.842	776.438
776.404	777.0
776.504	777.1
777.066	777.663
777.166	777.763
777.728	778.325
777.828	778.425
778.389	778.987
778.489	779.087
779.051	779.65
779.151	779.75
779.813	780.412
780.475	781.075
781.137	781.737
781.799	782.399
782.461	783.062
783.123	783.724
783.785	784.387
784.446	785.049
785.108	785.711
785.77	786.374
786.432	787.036
787.094	787.699
787.756	788.361
788.418	789.023
789.08	789.686
790.404	791.011
791.065	791.673
791.727	792.336
792.389	792.998
793.051	793.66
793.713	794.323
794.375	794.985
795.037	795.648
795.699	796.31
796.361	796.972
797.022	797.635
797.684	798.297
798.346	798.96
799.008	799.622
799.67	800.284
800.332	800.947
800.994	801.609
801.656	802.272
802.318	802.934
802.98	803.596
803.641	804.259
804.303	804.921
804.965	805.584
805.627	806.246
806.289	806.908
806.951	807.571
807.613	808.233
808.275	808.896
808.937	809.558
809.599	810.22
810.26	810.883
810.922	811.545
811.584	812.208
812.246	812.87
812.908	813.532
813.57	814.195
814.232	814.857
814.894	815.52
815.556	816.182
816.217	816.844
816.879	817.507
817.541	818.169
818.203	818.832
818.865	819.494
819.527	820.157
820.189	820.819
820.851	821.481
821.513	822.144
822.174	822.806
822.836	823.469
823.498	824.131
824.16	824.793
824.822	825.456
825.484	826.118
826.146	826.781
826.808	827.443
827.47	828.105
828.132	828.768
828.793	829.43
829.455	830.093
830.117	830.755
830.779	831.417
831.441	832.08
832.103	832.742
832.765	833.405
833.427	834.067
834.089	834.729
834.751	835.392
835.412	836.054
